Month,Location,Country,Sales_Manager,Salesman,Customer,Cust_Type,Product,Sale,Cost,Profit
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,330 ml,"4,331","2,063","2,269"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 L-Mint,"12,029","3,638","8,390"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,Lemon 500,"7,524","2,046","5,478"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,200 ml-24,"19,784","8,349","11,435"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,330 ml,"102,143","47,561","54,582"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 Lemon,"61,071","29,960","31,111"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 L-Mint,"13,105","6,237","6,868"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,Lemon 500,"7,524","3,498","4,026"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"299,723","157,493","142,230"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Oasis Apt,Hotels,330 ml,"110,055","40,920","69,135"
30-Jun-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,450 L-Mint,"4,455","2,079","2,376"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"40,800","17,066","23,734"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 Lemon,"5,738","3,291","2,447"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 L-Mint,"5,738","1,266","4,472"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,Gallon,"11,900","3,465","8,435"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,200 ml-24,"13,090","4,241","8,850"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"44,753","21,161","23,591"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"5,610",941,"4,670"
31-Jul-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"22,950","12,201","10,749"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,1L Reg-12,"8,840","1,170","7,670"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,330 ml,"7,650","3,915","3,735"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 Lemon,"12,623","3,746","8,876"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"5,738","3,797","1,941"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"375,870","166,040","209,831"
31-Jul-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner H&C,"13,260","4,869","8,391"
31-Jul-24,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,450 L-Mint,"5,738","2,481","3,257"
31-Jul-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,1L Reg-2,"53,550","22,969","30,581"
31-Jul-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"30,983","15,836","15,147"
31-Jul-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,4L Gallon,"14,875","6,019","8,856"
31-Jul-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"20,400","12,870","7,530"
31-Jul-24,"Delhi, India",India,Qaseem,Ibrahim,Admiral,Hotels,StrawB 500,"8,415","2,450","5,965"
31-Jul-24,"Delhi, India",India,Qaseem,Iqbal,Madinath,Supermarkets,450 L-Mint,"5,738","1,772","3,966"
31-Jul-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,1L Reg-12,"30,940","16,458","14,482"
31-Jul-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"24,098","6,672","17,425"
31-Jul-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"49,980","19,269","30,711"
31-Jul-24,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"31,875","14,400","17,475"
31-Jul-24,"Delhi, India",India,Qaseem,Maria,Fortune,Hotels,200 ml-24,"10,285","3,539","6,746"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,200 ml-24,"91,630","39,320","52,311"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 L-Mint,"17,213","10,176","7,037"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"6,375","1,631","4,744"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"19,508","9,892","9,615"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 Reg,"5,738","3,291","2,447"
31-Jul-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,4L Gallon,"6,375","4,388","1,988"
31-Jul-24,"Doha, Qatar",Qatar,Shabir,Shahid,Abela,Supermarkets,450 L-Mint,"5,738","2,430","3,308"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"34,425","22,174","12,251"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"19,380","6,264","13,116"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"50,490","24,156","26,334"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"22,950","12,049","10,901"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"8,160","4,464","3,696"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,200 ml-24,"5,610","1,089","4,521"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"20,655","12,008","8,647"
31-Jul-24,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,450 L-Mint,"11,475","6,733","4,742"
31-Jul-24,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,1L Reg-12,"79,560","45,552","34,008"
31-Jul-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 Lemon,"6,885","1,580","5,306"
31-Jul-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,Partner H&C,"12,240","5,994","6,246"
31-Jul-24,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"230,775","99,180","131,595"
31-Jul-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 Lemon,"5,738","2,886","2,852"
31-Jul-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 L-Mint,"19,508","6,986","12,521"
31-Jul-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,Lemon 500,"7,140","5,166","1,974"
31-Jul-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"61,710","29,032","32,678"
31-Jul-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"22,950","10,176","12,774"
31-Jul-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"8,160","1,080","7,080"
31-Jul-24,"Mumbai, India",India,Kapil,Bhaskar,Grand Sina,Hotels,1L Reg-12,"26,520","18,018","8,502"
31-Jul-24,"Mumbai, India",India,Kapil,Bilal,City Group,Supermarkets,200 ml-24,"5,610","2,228","3,383"
31-Jul-24,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"17,213","7,644","9,568"
31-Jul-24,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,450 L-Mint,"5,738","3,594","2,143"
31-Jul-24,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,Lemon 500,"7,140","5,292","1,848"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Alam SM,Supermarkets,450 L-Mint,"5,738",962,"4,776"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"6,375","4,556","1,819"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"11,475","4,911","6,564"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,Lemon 500,"10,200","3,420","6,780"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,1L Reg-2,"14,875","8,741","6,134"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"88,358","42,657","45,701"
31-Jul-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"17,340","10,116","7,224"
31-Jul-24,"Muscat, Oman",Oman,Srini,Ashraf,Al Manara,Hotels,1L Reg-12,"167,960","68,172","99,788"
31-Jul-24,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 L-Mint,"5,738","1,974","3,763"
31-Jul-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,200 ml-24,"14,960","10,098","4,862"
31-Jul-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"13,770","3,139","10,631"
31-Jul-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,Lemon 500,"7,140","3,150","3,990"
31-Jul-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"122,783","58,695","64,088"
31-Jul-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"48,195","17,648","30,547"
31-Jul-24,"Muscat, Oman",Oman,Srini,Saif,Mohd Ali SM,Supermarkets,200 ml-24,"6,545","1,444","5,101"
31-Jul-24,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"102,000","60,919","41,081"
31-Jul-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,450 L-Mint,"11,475","4,202","7,273"
31-Jul-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,Lemon 500,"10,200","7,470","2,730"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Alve,Al Madina,Supermarkets,450 L-Mint,"5,738","2,633","3,105"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 Lemon,"5,738","3,594","2,143"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"459,000","121,613","337,388"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,1L Reg-2,"11,900","3,833","8,068"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,200 ml-24,"11,220","5,891","5,330"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,4L Gallon,"6,375","1,181","5,194"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,StrawB 500,"14,025","2,846","11,179"
31-Jul-24,"Sharjah, UAE",UAE,Azeez,Neeraj,Amber,Supermarkets,200 ml-24,"22,440","14,553","7,887"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"27,000","11,925","15,075"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,200 ml-24,"7,920","2,178","5,742"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,Gallon,"7,875","4,791","3,084"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,330 ml,"8,100","2,160","5,940"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,200 ml-24,"11,880","5,049","6,831"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"52,245","23,642","28,603"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,1L Reg-12,"14,040","5,967","8,073"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"8,100","3,240","4,860"
31-Aug-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"6,075","3,291","2,784"
31-Aug-24,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"6,075","2,734","3,341"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,1L Reg-12,"18,720","5,928","12,792"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,330 ml,"6,750","1,069","5,681"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 Lemon,"12,150","6,885","5,265"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"13,365","8,373","4,992"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"431,640","178,621","253,019"
31-Aug-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner H&C,"21,600","9,774","11,826"
31-Aug-24,"Banglore, India",India,Arvind,Rizwan,Wow Pinoy,Supermarkets,330 ml,"6,750","2,419","4,331"
31-Aug-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,1L Reg-12,"23,400","7,605","15,795"
31-Aug-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,1L Reg-2,"47,250","24,045","23,205"
31-Aug-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"6,930","2,483","4,447"
31-Aug-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"24,300","10,581","13,719"
31-Aug-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"16,200","7,371","8,829"
31-Aug-24,"Chennai, India",India,Najeeb,Majid,Baniyas,Supermarkets,450 L-Mint,"19,440","11,239","8,201"
31-Aug-24,"Delhi, India",India,Qaseem,Ibrahim,Talal,Supermarkets,450 L-Mint,"12,150","8,100","4,050"
31-Aug-24,"Delhi, India",India,Qaseem,Iqbal,Madinath,Supermarkets,450 L-Mint,"6,075","1,772","4,303"
31-Aug-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"20,655","8,859","11,796"
31-Aug-24,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"13,500","4,613","8,888"
31-Aug-24,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,Lemon 500,"21,600","3,960","17,640"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,1L Reg-12,"28,080","7,722","20,358"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,200 ml-24,"106,920","46,184","60,737"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 L-Mint,"19,440","8,475","10,965"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,200 ml-24,"5,940","2,673","3,267"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"6,750","3,431","3,319"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 Lemon,"6,075","3,341","2,734"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,4L Gallon,"6,750","4,388","2,363"
31-Aug-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,Lemon 500,"10,800","6,480","4,320"
31-Aug-24,"Delhi, India",India,Qaseem,Roman,S-Mart,Supermarkets,450 L-Mint,"6,075","1,974","4,101"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"8,100","5,333","2,768"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 Lemon,"12,150","2,734","9,416"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"18,225","8,303","9,923"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"118,800","47,636","71,165"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,330 ml,"8,100","5,265","2,835"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"18,225","6,531","11,694"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"10,800","1,530","9,270"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,1L Reg-2,"6,300",998,"5,303"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,200 ml-24,"25,740","11,847","13,893"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"35,235","17,476","17,759"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"6,075","4,151","1,924"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,450 L-Mint,"6,075","2,379","3,696"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,Lemon 500,"10,800","7,380","3,420"
31-Aug-24,"Dubai, UAE",UAE,Rajiv,Vinod,KM Trading,Supermarkets,330 ml,"6,750","2,756","3,994"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,1L Reg-12,"37,440","22,464","14,976"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,200 ml-24,"9,900","2,970","6,930"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"16,830","6,699","10,131"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,330 ml,"21,600","9,293","12,308"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,New City,Supermarkets,330 ml,"6,750","4,163","2,588"
31-Aug-24,"KolKata, India",India,Hassan,Dinesh,New City,Supermarkets,450 Lemon,"18,225","6,834","11,391"
31-Aug-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"16,200","8,033","8,168"
31-Aug-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,Partner H&C,"32,400","14,040","18,360"
31-Aug-24,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"213,300","72,900","140,400"
31-Aug-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"105,930","46,901","59,029"
31-Aug-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"48,600","18,023","30,578"
31-Aug-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"6,480","3,564","2,916"
31-Aug-24,"Mumbai, India",India,Kapil,Bilal,City Group,Supermarkets,200 ml-24,"48,510","20,221","28,289"
31-Aug-24,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,Lemon 500,"6,480","1,296","5,184"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Alam SM,Supermarkets,Lemon 500,"7,560","2,457","5,103"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"6,750","3,656","3,094"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"18,225","6,581","11,644"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,1L Reg-2,"28,350","12,206","16,144"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"88,695","35,751","52,944"
31-Aug-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"39,960","16,506","23,454"
31-Aug-24,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 L-Mint,"6,075","4,101","1,974"
31-Aug-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,200 ml-24,"14,850","9,735","5,115"
31-Aug-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"6,075","4,202","1,873"
31-Aug-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"149,445","55,191","94,254"
31-Aug-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"6,075","2,683","3,392"
31-Aug-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,4L Gallon,"7,875","1,247","6,628"
31-Aug-24,"Muscat, Oman",Oman,Srini,Saif,Mohd Ali SM,Supermarkets,200 ml-24,"28,710","7,285","21,425"
31-Aug-24,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"82,350","21,161","61,189"
31-Aug-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,200 ml-24,"26,730","10,115","16,616"
31-Aug-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,Lemon 500,"10,800","6,930","3,870"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 L-Mint,"18,225","7,391","10,834"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"594,000","310,050","283,950"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,200 ml-24,"22,770","9,389","13,382"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,330 ml,"13,500","5,063","8,438"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Neeraj,Amber,Supermarkets,200 ml-24,"5,940","1,238","4,703"
31-Aug-24,"Sharjah, UAE",UAE,Azeez,Neeraj,Amber,Supermarkets,450 L-Mint,"12,150","5,417","6,733"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,1L Reg-12,"14,040","5,733","8,307"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,200 ml-24,"5,940","1,832","4,109"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"36,450","16,268","20,183"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Kat,Rotana,Hotels,Partner C-Top,"30,690","13,167","17,523"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,1L Reg-12,"23,400","12,090","11,310"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,330 ml,"6,750","1,181","5,569"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Royal,Supermarkets,450 L-Mint,"6,075","1,823","4,253"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"60,750","21,819","38,931"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"20,790","8,448","12,342"
30-Sep-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"29,160","9,305","19,855"
30-Sep-24,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"6,075",861,"5,214"
30-Sep-24,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,Lemon 500,"8,640","5,616","3,024"
30-Sep-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,330 ml,"6,750","4,106","2,644"
30-Sep-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Lemon 500,"6,480","1,944","4,536"
30-Sep-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"92,070","39,328","52,742"
30-Sep-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"46,170","16,332","29,838"
30-Sep-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,4L Gallon,"6,750","1,181","5,569"
30-Sep-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"21,600","9,900","11,700"
30-Sep-24,"Chennai, India",India,Najeeb,Majid,Arabian,Hotels,330 ml,"8,100","3,443","4,658"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,Al-Ahli,Supermarkets,450 L-Mint,"6,075","1,974","4,101"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"60,750","28,654","32,096"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"21,600","4,050","17,550"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,City Tower,Hotels,1L Reg-12,"23,400","9,750","13,650"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,City Tower,Hotels,Gallon,"7,875","2,953","4,922"
30-Sep-24,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"35,100","18,360","16,740"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,1L Reg-12,"14,040","8,541","5,499"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,200 ml-24,"142,560","49,995","92,565"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 L-Mint,"24,300","10,024","14,276"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,Lemon 500,"18,360","9,333","9,027"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,200 ml-24,"17,820","5,297","12,524"
30-Sep-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"13,500","7,200","6,300"
